x,y
51599,-0.171287335972
51672,0.0288588752332988
51687,0.115491078005601
52016,0.274378317105301
52784,0.0513585077921004
52801,-0.123512541085701
62568,-0.6003234702311
62640,-0.469045624339
72034,-0.2117415063388
72179,0.2749133379908
72514,0.4753208568006
72575,-0.0824724016725007
75800,0.874976712727721
75862,0.769720186963099
76188,-0.543362574797699
76205,-0.293719488881599
88452,0.0141164112460004
88466,-0.0896429475981986
218570,0.244771860375399
218593,0.234334738821799
218939,0.287990042159601
219022,0.85757860729084
219037,-0.211390465962801
219483,0.15591373450361
219541,-0.0944044791205005
225534,0.173181348728001
225592,-0.0869451740574014
225802,0.143786444054099
346307,0.640961171830101
346406,-0.11139142322779
394035,-0.0397239036034005
524415,0.521932849794499
554484,-0.0114222392927008
554636,-0.3412181217357
557616,0.3029674009078
593454,-0.0124717082226997
615334,-0.394189517904001
696963,0.0499248789787998
702409,-0.0648274565285991
708527,-0.0280191036829898
711153,0.2107365387344
713181,0.305244132753598
718472,0.1065673181559
730720,-0.7146111743905
732157,-0.140875767744602
735777,-0.2310166399688
738003,0.1292320077276
740198,0.616386762721401
742429,-0.2961213029572
747333,0.0458146588141997
747787,-0.0140805904004004
751232,0.0236384859029997
751595,-0.5589332291903
751982,-0.170509663076901
755132,-0.244124736845301
758657,-0.314187153714601
766985,-0.384905232534999
769890,0.294372744049602
772113,-0.426190320279598
775789,-0.295106499493199
775852,0.0103992716747996
779261,-0.342626685049439
780413,-0.309385598207299
780874,-0.263228626704601
782343,-0.0479069737379003
786025,-0.162393330491
788822,-0.4055186774621
789259,0.0317463127676003
789326,-0.135400414642001
789595,-0.229512244981299
794320,0.00696791354619997
799637,0.180072334075101
802896,0.176703698996899
803182,-0.116718244967799
808450,0.2801307958586
814000,0.435659890183599
826577,-0.0206874077963999
826610,-0.0999569195811993
826949,0.3502208637263
839881,0.0976328878903008
840551,0.239281932979299
864766,-0.251012416191799
864896,0.49035706180042
874636,-0.2145833906385
875288,-0.229375160544901
878522,0.0664388959981004
890975,-0.607587715106799
893902,0.0510563098676009
894471,0.274552638684799
908436,0.2149219962101
912885,-0.238349382866302
913202,0.1706330139094
913543,-0.0654427523379493
916294,-0.00967932156229878
936897,-0.0183014031029014
939471,-0.216644959228201
952534,0.154207220159901
952549,0.3711630057017
952829,0.347926267386601
978236,0.342665777792901
980280,-0.4544451893169
980380,-0.0230011510414005
980702,0.0869151641664985
993492,0.366179969563619
1007079,-0.0301807706712989
1008567,0.288624070080719
1018919,-0.54471398116031
1020183,-0.0840123106725006
1025843,0.132418016856899
1028961,-0.141954867592901
1029222,-0.121587796758099
1030321,0.190228813426401
1031563,-0.0198830114548993
1034521,-0.248737392346198
1037162,-0.589911698119799
1038818,-0.1686887234175
1039680,0.29093179533935
1049345,-0.686071544899399
1079453,-0.5267262589163
1079473,-0.4248007076124
1079493,-0.563210205587499
1079513,-0.278236812669901
1079562,-0.295363894348899
1079752,-0.212298872013701
1087198,0.47924917271072
1119009,0.31845352916112
1119196,-0.1114693346631
1119277,0.203399213195521
1119535,0.0813607570488006
1119877,0.191097611616
1119945,0.0581232106938003
1119968,0.0918086847815012
1120198,-0.0660694930599508
1120590,-0.261021736588601
1145907,0.340954938991461
1145922,0.44515021032305
1145937,-0.0897830594757014
1145994,-0.172923154459101
1148140,0.3883702559763
1148494,-0.247000727647301
1151107,0.107327571080599
1151122,0.1449429101633
1151188,-0.412855444672399
1155057,0.0626604629847005
1155074,0.1559721669397
1155173,-0.376252074778801
1176319,0.218574528967599
1176341,0.319018749117701
1176365,-0.38636837576643
1176388,-0.607541948328201
1176450,-0.128954719850601
1176511,-0.448072763753901
1177451,-0.327836784946999
1185205,-0.352586567999101
1185553,0.0444883000673002
1186334,0.156814667564101
1188481,0.1225083850536
1188969,0.784456790386699
1189238,0.3983759030179
1189384,-0.220954413467199
1189400,-0.5213129808664
1189416,-0.239141201911
1189443,0.0403827075671011
1190794,0.0456527126764001
1191181,0.0603429855403999
1191295,-0.158832715443099
1197772,0.3032518978608
1201054,0.475506897926849
1201155,-0.182421738030801
1201621,-0.0826526552312004
1202021,-0.0797760017783009
1202102,-0.2051990696174
1202110,-0.192657770466299
1203144,-0.7595923015243
1203161,-0.3760812516503
1203773,0.326847647498699
1204036,1.00550963579485
1204053,0.202179549084901
1206921,-0.2911069649246
1207949,-0.1417421297283
1225514,0.48639749783255
1225533,0.277995966165699
1225686,-0.321415039440531
1225708,0.156938741353661
1225931,-0.0222508917997999
